id;es_text;mood;tense;verb;pronoun;fr_text;audio_url;conj_fr;conj_es;valid
1862344;A la pobre anciana le han vuelto a robar la bolsa.;Indicatif;Présent;haber;ellos;La pauvre vieille dame s'est encore fait voler son sac.;https://audio.tatoeba.org/sentences/spa/1862344.mp3;ils ont (aux.);han;1
1890388;Han decidido dejar a un lado viejas rencillas.;Indicatif;Présent;haber;ellos;Ils ont décidé de dépasser les blessures du passé.;https://audio.tatoeba.org/sentences/spa/1890388.mp3;ils ont (aux.);han;1
1984490;Las vacaciones se me han pasado volando.;Indicatif;Présent;haber;ellos;Les vacances ont vite fini.;https://audio.tatoeba.org/sentences/spa/1984490.mp3;ils ont (aux.);han;1
1987551;Han dormido en la misma habitación.;Indicatif;Présent;haber;ellos;Ils ont dormi dans la même pièce.;https://audio.tatoeba.org/sentences/spa/1987551.mp3;ils ont (aux.);han;1
2089282;¿Dónde os han enseñado eso?;Indicatif;Présent;haber;ellos;Où vous a-t-on appris cela ?;https://audio.tatoeba.org/sentences/spa/2089282.mp3;ils ont (aux.);han;1
2137994;Nos han salvado.;Indicatif;Présent;haber;ellos;Ils nous ont sauvés.;https://audio.tatoeba.org/sentences/spa/2137994.mp3;ils ont (aux.);han;1
2168493;Me alegro de que me hayan invitado a cenar.;Subjonctif;Présent;haber;ellos;Je suis content d'être invité à souper.;https://audio.tatoeba.org/sentences/spa/2168493.mp3;qu'ils aient;hayan;1
2259682;Han aumentado los sueldos.;Indicatif;Présent;haber;ellos;Les salaires ont augmenté.;https://audio.tatoeba.org/sentences/spa/2259682.mp3;ils ont (aux.);han;1
2355504;Disculpe, se me han caído los palillos.;Indicatif;Présent;haber;ellos;Excusez-moi, j'ai laissé tomber mes baguettes.;https://audio.tatoeba.org/sentences/spa/2355504.mp3;ils ont (aux.);han;1
2464635;Hoy han llegado los muebles nuevos.;Indicatif;Présent;haber;ellos;Les nouveaux meubles sont arrivés aujourd'hui.;https://audio.tatoeba.org/sentences/spa/2464635.mp3;ils ont (aux.);han;1
2484595;Han pasado tres años desde que empecé a aprender francés.;Indicatif;Présent;haber;ellos;Cela fait trois ans que j'ai commencé à étudier le français.;https://audio.tatoeba.org/sentences/spa/2484595.mp3;ils ont (aux.);han;1
2696751;Han caído muchos truenos este verano.;Indicatif;Présent;haber;ellos;Nous avons eu beaucoup de tonnerre cet été.;https://audio.tatoeba.org/sentences/spa/2696751.mp3;ils ont (aux.);han;1
3232077;Me lo han recomendado.;Indicatif;Présent;haber;ellos;On me l'a conseillé.;https://audio.tatoeba.org/sentences/spa/3232077.mp3;ils ont (aux.);han;1
3270722;Ya han terminado.;Indicatif;Présent;haber;ellos;Tu en as déjà fini.;https://audio.tatoeba.org/sentences/spa/3270722.mp3;ils ont (aux.);han;1
3716187;¿Ya han leído este libro?;Indicatif;Présent;haber;ellos;Avez-vous déjà lu le livre ?;https://audio.tatoeba.org/sentences/spa/3716187.mp3;ils ont (aux.);han;1
3836316;¿Han visto las noticias?;Indicatif;Présent;haber;ellos;Avez-vous vu les nouvelles ?;https://audio.tatoeba.org/sentences/spa/3836316.mp3;ils ont (aux.);han;1
3882935;Esas flores han muerto.;Indicatif;Présent;haber;ellos;Ces fleurs sont mortes.;https://audio.tatoeba.org/sentences/spa/3882935.mp3;ils ont (aux.);han;1
4147333;Eres afortunado de que no te hayan disparado.;Subjonctif;Présent;haber;ellos;Tu as de la chance de ne pas t'être fait tirer dessus.;https://audio.tatoeba.org/sentences/spa/4147333.mp3;qu'ils aient;hayan;1
4548646;Te han encontrado.;Indicatif;Présent;haber;ellos;On t'a trouvé.;https://audio.tatoeba.org/sentences/spa/4548646.mp3;ils ont (aux.);han;1
4579024;Los científicos han descubierto agua en Marte.;Indicatif;Présent;haber;ellos;Les scientifiques ont trouvé de l'eau sur Mars.;https://audio.tatoeba.org/sentences/spa/4579024.mp3;ils ont (aux.);han;1
4781560;No nos han invitado todavía.;Indicatif;Présent;haber;ellos;Nous n'avons pas encore été invités.;https://audio.tatoeba.org/sentences/spa/4781560.mp3;ils ont (aux.);han;1
4916729;Todavía no han vuelto a casa.;Indicatif;Présent;haber;ellos;Ils ne sont pas encore revenus à la maison.;https://audio.tatoeba.org/sentences/spa/4916729.mp3;ils ont (aux.);han;1
4927125;Ustedes no nos han contado nada.;Indicatif;Présent;haber;ellos;Vous ne nous avez rien raconté.;https://audio.tatoeba.org/sentences/spa/4927125.mp3;ils ont (aux.);han;1
5115544;Han crecido.;Indicatif;Présent;haber;ellos;Ils ont grandi.;https://audio.tatoeba.org/sentences/spa/5115544.mp3;ils ont (aux.);han;1
5133016;¿Qué crimenes han cometido?;Indicatif;Présent;haber;ellos;Quels crimes as-tu commis ?;https://audio.tatoeba.org/sentences/spa/5133016.mp3;ils ont (aux.);han;1
5428808;Ellos han vuelto.;Indicatif;Présent;haber;ellos;Ils sont de retour.;https://audio.tatoeba.org/sentences/spa/5428808.mp3;ils ont (aux.);han;1
5428809;Ellas han regresado.;Indicatif;Présent;haber;ellos;Ils sont de retour.;https://audio.tatoeba.org/sentences/spa/5428809.mp3;ils ont (aux.);han;1
5568798;Han cogido a Tom.;Indicatif;Présent;haber;ellos;Tom a été attrapé.;https://audio.tatoeba.org/sentences/spa/5568798.mp3;ils ont (aux.);han;1
6147099;Hay gallos que se piensan que el sol sale porque ellos han cantado.;Indicatif;Présent;haber;ellos;Il y a des coqs qui croient que le soleil se lève parce qu'ils ont chanté.;https://audio.tatoeba.org/sentences/spa/6147099.mp3;ils ont (aux.);han;1
6451195;De repente han empezado a gritar, dos de ellos se han levantado y casi se pegan.;Indicatif;Présent;haber;ellos;Soudain, ils se sont mis à crier, deux d'entre eux se sont levés et ont failli se frapper.;https://audio.tatoeba.org/sentences/spa/6451195.mp3;ils ont (aux.);han;1
6597203;Este año se han matriculado más vehículos que el pasado.;Indicatif;Présent;haber;ellos;Davantage de véhicules ont été recensés cette année que jamais auparavant.;https://audio.tatoeba.org/sentences/spa/6597203.mp3;ils ont (aux.);han;1
6599042;Se han marchado.;Indicatif;Présent;haber;ellos;Ils sortaient.;https://audio.tatoeba.org/sentences/spa/6599042.mp3;ils ont (aux.);han;1
6600116;¿Se han marchado?;Indicatif;Présent;haber;ellos;Sont-ils partis ?;https://audio.tatoeba.org/sentences/spa/6600116.mp3;ils ont (aux.);han;1
6600125;¿Han salido?;Indicatif;Présent;haber;ellos;Sont-ils partis ?;https://audio.tatoeba.org/sentences/spa/6600125.mp3;ils ont (aux.);han;1
6635688;Han pasado diez años desde que salí de Japón.;Indicatif;Présent;haber;ellos;Cela fait dix ans depuis que j'ai quitté le Japon.;https://audio.tatoeba.org/sentences/spa/6635688.mp3;ils ont (aux.);han;1
6677505;Ya me han echado.;Indicatif;Présent;haber;ellos;Je viens de me faire virer.;https://audio.tatoeba.org/sentences/spa/6677505.mp3;ils ont (aux.);han;1
6694253;Lo han conseguido ustedes.;Indicatif;Présent;haber;ellos;Tu l'as fait !;https://audio.tatoeba.org/sentences/spa/6694253.mp3;ils ont (aux.);han;1
6705780;Han pasado treinta años desde que nos casamos.;Indicatif;Présent;haber;ellos;Cela fait trente ans que nous nous sommes mariés.;https://audio.tatoeba.org/sentences/spa/6705780.mp3;ils ont (aux.);han;1
6727646;¿Han subido todos los pasajeros?;Indicatif;Présent;haber;ellos;Les passagers sont-ils tous à bord ?;https://audio.tatoeba.org/sentences/spa/6727646.mp3;ils ont (aux.);han;1
6730016;Ya han dado las once.;Indicatif;Présent;haber;ellos;Il est déjà 11 heures.;https://audio.tatoeba.org/sentences/spa/6730016.mp3;ils ont (aux.);han;1
6730086;¿Han visto esto antes?;Indicatif;Présent;haber;ellos;T’as déjà vu ça ?;https://audio.tatoeba.org/sentences/spa/6730086.mp3;ils ont (aux.);han;1
6760449;Han decidido cerrar esta fábrica.;Indicatif;Présent;haber;ellos;Ils ont décidé de fermer cette usine.;https://audio.tatoeba.org/sentences/spa/6760449.mp3;ils ont (aux.);han;1
6768741;¿Han visto alguna película recientemente?;Indicatif;Présent;haber;ellos;T’as vu des films, dernièrement ?;https://audio.tatoeba.org/sentences/spa/6768741.mp3;ils ont (aux.);han;1
6820897;Todos han dejado de trabajar.;Indicatif;Présent;haber;ellos;Tout le monde a cessé de travailler.;https://audio.tatoeba.org/sentences/spa/6820897.mp3;ils ont (aux.);han;1
7011958;Nos han abandonado.;Indicatif;Présent;haber;ellos;Nous avons été abandonnés.;https://audio.tatoeba.org/sentences/spa/7011958.mp3;ils ont (aux.);han;1
7359671;De repente han bajado las temperaturas.;Indicatif;Présent;haber;ellos;Soudain les températures ont chuté.;https://audio.tatoeba.org/sentences/spa/7359671.mp3;ils ont (aux.);han;1
7415158;Los periódicos no han publicado nada.;Indicatif;Présent;haber;ellos;Les journaux n'ont rien publié.;https://audio.tatoeba.org/sentences/spa/7415158.mp3;ils ont (aux.);han;1
7415177;No me han ofrecido nada de beber.;Indicatif;Présent;haber;ellos;Ils ne m'ont rien offert à boire.;https://audio.tatoeba.org/sentences/spa/7415177.mp3;ils ont (aux.);han;1
7578200;Han cambiado la cerradura.;Indicatif;Présent;haber;ellos;La serrure a été changée.;https://audio.tatoeba.org/sentences/spa/7578200.mp3;ils ont (aux.);han;1
7778031;Todos han votado.;Indicatif;Présent;haber;ellos;Tout le monde a voté.;https://audio.tatoeba.org/sentences/spa/7778031.mp3;ils ont (aux.);han;1
8308821;Se le han hinchado los pies.;Indicatif;Présent;haber;ellos;Vos pieds ont gonflé.;https://audio.tatoeba.org/sentences/spa/8308821.mp3;ils ont (aux.);han;1
8815251;Ya han pasado seis años desde que mi amiga se fue.;Indicatif;Présent;haber;ellos;Il y a six ans déjà que mon amie s'en est allée.;https://audio.tatoeba.org/sentences/spa/8815251.mp3;ils ont (aux.);han;1
8946151;Todos han cambiado.;Indicatif;Présent;haber;ellos;Ils ont tous changé.;https://audio.tatoeba.org/sentences/spa/8946151.mp3;ils ont (aux.);han;1
8976123;Han caído todas las hojas.;Indicatif;Présent;haber;ellos;Toutes les feuilles sont tombées.;https://audio.tatoeba.org/sentences/spa/8976123.mp3;ils ont (aux.);han;1
9011056;Se han desplomado las temperaturas.;Indicatif;Présent;haber;ellos;Les températures ont chuté.;https://audio.tatoeba.org/sentences/spa/9011056.mp3;ils ont (aux.);han;1
9011074;Los mosquitos han desaparecido.;Indicatif;Présent;haber;ellos;Les moustiques ont disparu.;https://audio.tatoeba.org/sentences/spa/9011074.mp3;ils ont (aux.);han;1
9441041;Han muerto.;Indicatif;Présent;haber;ellos;Ils sont morts.;https://audio.tatoeba.org/sentences/spa/9441041.mp3;ils ont (aux.);han;1
9767508;Observo que todos los que están a favor del aborto ya han nacido.;Indicatif;Présent;haber;ellos;Je remarque que tous ceux qui sont pour l'avortement, sont déjà nés.;https://audio.tatoeba.org/sentences/spa/9767508.mp3;ils ont (aux.);han;1
9964915;¡Han ganado!;Indicatif;Présent;haber;ellos;Elles ont gagné.;https://audio.tatoeba.org/sentences/spa/9964915.mp3;ils ont (aux.);han;1
9993901;Los manzanos han florecido pronto este año.;Indicatif;Présent;haber;ellos;Les pommiers ont fleuri tôt cette année.;https://audio.tatoeba.org/sentences/spa/9993901.mp3;ils ont (aux.);han;1
10051385;Han pasado dos días.;Indicatif;Présent;haber;ellos;Deux jours se sont écoulés.;https://audio.tatoeba.org/sentences/spa/10051385.mp3;ils ont (aux.);han;1
10105996;Todas las flores se han caído de los cerezos.;Indicatif;Présent;haber;ellos;Toutes les fleurs sont tombées des cerisiers.;https://audio.tatoeba.org/sentences/spa/10105996.mp3;ils ont (aux.);han;1
10159915;Nunca admitirán que han fracasado por completo.;Indicatif;Présent;haber;ellos;Ils n'admettront jamais qu'ils ont complétement échoué.;https://audio.tatoeba.org/sentences/spa/10159915.mp3;ils ont (aux.);han;1
10160046;Ellos nos han olvidado.;Indicatif;Présent;haber;ellos;Ils nous ont oubliés.;https://audio.tatoeba.org/sentences/spa/10160046.mp3;ils ont (aux.);han;1
10459030;Se han llevado bien con los vecinos.;Indicatif;Présent;haber;ellos;Ils sont en bons termes avec leurs voisins.;https://audio.tatoeba.org/sentences/spa/10459030.mp3;ils ont (aux.);han;1
10888622;Todos se han vuelto locos.;Indicatif;Présent;haber;ellos;Tout le monde est devenu fou.;https://audio.tatoeba.org/sentences/spa/10888622.mp3;ils ont (aux.);han;1
11720;Hemos gastado toda la crema.;Indicatif;Présent;haber;nosotros;Nous n'avons plus de crème.;https://audio.tatoeba.org/sentences/spa/11720.mp3;nous avons (aux.);hemos;1
346374;Tarde o temprano, todos hemos de morir.;Indicatif;Présent;haber;nosotros;Tôt ou tard, nous devons tous mourir.;https://audio.tatoeba.org/sentences/spa/346374.mp3;nous avons (aux.);hemos;1
475597;Parece que hemos escapado del peligro.;Indicatif;Présent;haber;nosotros;Il semblerait que nous ayons échappé au danger.;https://audio.tatoeba.org/sentences/spa/475597.mp3;nous avons (aux.);hemos;1
515917;Hemos llegado.;Indicatif;Présent;haber;nosotros;Ça y est.;https://audio.tatoeba.org/sentences/spa/515917.mp3;nous avons (aux.);hemos;1
521866;Todavía no hemos planeado nuestras vacaciones.;Indicatif;Présent;haber;nosotros;Nous n'avons pas encore planifié nos vacances.;https://audio.tatoeba.org/sentences/spa/521866.mp3;nous avons (aux.);hemos;1
536200;Hemos llegado muy rápido, ¿verdad?;Indicatif;Présent;haber;nosotros;Nous sommes arrivés ici rapidement, n'est-ce pas ?;https://audio.tatoeba.org/sentences/spa/536200.mp3;nous avons (aux.);hemos;1
546935;Hemos consumido todos los recursos naturales.;Indicatif;Présent;haber;nosotros;Nous avons consommé toutes les ressources naturelles.;https://audio.tatoeba.org/sentences/spa/546935.mp3;nous avons (aux.);hemos;1
566410;Hemos jugado en esta playa.;Indicatif;Présent;haber;nosotros;Nous avons joué sur cette plage.;https://audio.tatoeba.org/sentences/spa/566410.mp3;nous avons (aux.);hemos;1
627881;Hemos creado vida a nuestra imagen y semejanza.;Indicatif;Présent;haber;nosotros;Nous avons créé la vie à notre propre image.;https://audio.tatoeba.org/sentences/spa/627881.mp3;nous avons (aux.);hemos;1
879071;Hemos pintado de verde la puerta.;Indicatif;Présent;haber;nosotros;Nous avons peint la porte en vert.;https://audio.tatoeba.org/sentences/spa/879071.mp3;nous avons (aux.);hemos;1
941432;¿Nos hemos encontrado antes?;Indicatif;Présent;haber;nosotros;Nous sommes-nous rencontrés auparavant ?;https://audio.tatoeba.org/sentences/spa/941432.mp3;nous avons (aux.);hemos;1
952058;Hemos intentado convencerle.;Indicatif;Présent;haber;nosotros;Nous avons tenté de le persuader.;https://audio.tatoeba.org/sentences/spa/952058.mp3;nous avons (aux.);hemos;1
958168;Nos hemos quedado sin gasolina.;Indicatif;Présent;haber;nosotros;Nous sommes en panne d'essence.;https://audio.tatoeba.org/sentences/spa/958168.mp3;nous avons (aux.);hemos;1
963175;Hemos aceptado su oferta.;Indicatif;Présent;haber;nosotros;Nous avons accepté son offre.;https://audio.tatoeba.org/sentences/spa/963175.mp3;nous avons (aux.);hemos;1
991375;Hemos destruido el paraíso y el infierno.;Indicatif;Présent;haber;nosotros;Nous avons détruit le paradis et l'enfer.;https://audio.tatoeba.org/sentences/spa/991375.mp3;nous avons (aux.);hemos;1
993254;Hemos terminado de hacer la limpieza de la clase.;Indicatif;Présent;haber;nosotros;Nous avons terminé le nettoyage de la salle de classe.;https://audio.tatoeba.org/sentences/spa/993254.mp3;nous avons (aux.);hemos;1
994456;Hemos considerado tu propuesta, y hemos decidido que no podemos reducir el precio.;Indicatif;Présent;haber;nosotros;Nous avons pris votre proposition en considération et nous avons décidé que nous ne sommes pas en mesure de réduire le prix.;https://audio.tatoeba.org/sentences/spa/994456.mp3;nous avons (aux.);hemos;1
1003254;Hemos acabado de limpiar los baños.;Indicatif;Présent;haber;nosotros;Nous venons de nettoyer les toilettes.;https://audio.tatoeba.org/sentences/spa/1003254.mp3;nous avons (aux.);hemos;1
1010772;¿No nos hemos encontrado antes?;Indicatif;Présent;haber;nosotros;Ne nous sommes-nous pas rencontrés auparavant ?;https://audio.tatoeba.org/sentences/spa/1010772.mp3;nous avons (aux.);hemos;1
1038547;Nos hemos perdido en el bosque.;Indicatif;Présent;haber;nosotros;Nous nous sommes perdus en forêt.;https://audio.tatoeba.org/sentences/spa/1038547.mp3;nous avons (aux.);hemos;1
1086782;Le hemos visto.;Indicatif;Présent;haber;nosotros;Nous l'avons vu.;https://audio.tatoeba.org/sentences/spa/1086782.mp3;nous avons (aux.);hemos;1
1116543;Anoche nosotros hemos escuchado las palabras del presidente en la televisión.;Indicatif;Présent;haber;nosotros;Hier soir nous avons entendu le président parler à la télévision.;https://audio.tatoeba.org/sentences/spa/1116543.mp3;nous avons (aux.);hemos;1
1122740;Hemos visto una momia en el museo.;Indicatif;Présent;haber;nosotros;Nous avons vu une momie au musée.;https://audio.tatoeba.org/sentences/spa/1122740.mp3;nous avons (aux.);hemos;1
1239074;¿No nos hemos visto antes?;Indicatif;Présent;haber;nosotros;Ne nous sommes-nous pas rencontrés auparavant ?;https://audio.tatoeba.org/sentences/spa/1239074.mp3;nous avons (aux.);hemos;1
1246973;Creo que hemos perdido el autobús.;Indicatif;Présent;haber;nosotros;Il se peut qu’on ait raté le bus.;https://audio.tatoeba.org/sentences/spa/1246973.mp3;nous avons (aux.);hemos;1
1333670;Todos te hemos echado de menos.;Indicatif;Présent;haber;nosotros;Tu nous as tous manqué.;https://audio.tatoeba.org/sentences/spa/1333670.mp3;nous avons (aux.);hemos;1
1390066;Todavía no hemos discutido qué método es mejor.;Indicatif;Présent;haber;nosotros;Nous n'avons pas encore discuté de quelle méthode est meilleure.;https://audio.tatoeba.org/sentences/spa/1390066.mp3;nous avons (aux.);hemos;1
1390095;Hemos acabado de limpiar nuestra clase.;Indicatif;Présent;haber;nosotros;Nous avons terminé le nettoyage de la salle de classe.;https://audio.tatoeba.org/sentences/spa/1390095.mp3;nous avons (aux.);hemos;1
1582586;Hemos dividido el dinero entre los dos.;Indicatif;Présent;haber;nosotros;Nous avons partagé l'argent entre nous.;https://audio.tatoeba.org/sentences/spa/1582586.mp3;nous avons (aux.);hemos;1
1680955;Hemos discutido largamente sobre el asunto.;Indicatif;Présent;haber;nosotros;Nous discutâmes longuement du sujet.;https://audio.tatoeba.org/sentences/spa/1680955.mp3;nous avons (aux.);hemos;1
